monthly_usage_hours,days_since_signup,num_support_tickets,avg_session_minutes,num_referrals,discount_pct_used,upgraded
23.0,174.0,1.0,34.3,2.0,21.4,0
44.3,260.0,2.0,29.8,0.0,12.0,0
43.9,199.0,4.0,20.3,1.0,18.1,0
21.5,184.0,0.0,7.5,2.0,0.0,0
37.5,128.0,2.0,12.4,1.0,11.9,0
0.0,49.0,0.0,36.7,4.0,7.8,1
54.6,211.0,2.0,22.5,0.0,13.5,0
31.9,129.0,0.0,25.7,2.0,1.8,0
64.4,231.0,0.0,36.0,0.0,7.3,0
33.8,294.0,1.0,22.9,1.0,16.1,1
69.7,257.0,1.0,32.4,0.0,18.3,0
23.8,263.0,1.0,15.5,1.0,8.0,0
53.3,164.0,5.0,24.2,0.0,8.5,1
13.5,226.0,0.0,28.9,2.0,0.0,0
41.0,41.0,2.0,29.7,2.0,15.9,0
20.6,274.0,0.0,19.7,2.0,0.0,0
52.8,289.0,1.0,15.8,0.0,20.1,0
27.9,117.0,0.0,9.9,2.0,15.1,0
53.1,60.0,3.0,14.3,1.0,32.9,1
30.9,164.0,1.0,13.0,2.0,0.5,0
28.5,258.0,0.0,21.0,1.0,0.0,0
81.2,244.0,0.0,24.4,0.0,5.6,0
71.9,244.0,1.0,29.2,0.0,8.4,0
68.3,253.0,3.0,31.3,0.0,28.0,0
72.5,211.0,0.0,24.1,0.0,0.0,0
62.5,282.0,0.0,11.4,0.0,0.0,0
32.5,302.0,0.0,27.3,1.0,0.0,0
38.5,310.0,0.0,24.9,1.0,8.3,1
72.2,229.0,1.0,36.9,0.0,14.8,0
31.3,42.0,0.0,7.5,2.0,0.0,0
30.6,123.0,0.0,19.6,2.0,0.0,0
57.0,254.0,0.0,10.7,0.0,2.2,0
55.4,303.0,0.0,16.1,0.0,6.0,0
33.5,204.0,4.0,10.2,1.0,23.7,0
42.3,192.0,1.0,29.8,1.0,9.6,0
27.3,128.0,1.0,18.4,2.0,7.5,0
33.1,251.0,0.0,23.3,1.0,29.7,1
24.4,228.0,2.0,24.2,2.0,6.0,0
32.7,232.0,1.0,23.5,1.0,0.0,0
64.4,202.0,5.0,13.0,0.0,24.4,1
7.5,192.0,0.0,17.9,3.0,31.3,0
45.7,315.0,0.0,17.6,0.0,3.7,0
23.5,200.0,0.0,27.1,2.0,0.0,0
22.3,218.0,0.0,31.2,2.0,4.5,0
57.0,90.0,4.0,14.0,1.0,33.5,1
62.5,251.0,0.0,34.9,0.0,5.0,0
28.0,148.0,0.0,30.5,2.0,2.3,0
17.1,148.0,0.0,31.9,3.0,0.2,1
33.0,102.0,0.0,22.3,2.0,0.0,0
20.4,160.0,0.0,13.3,2.0,0.0,1
28.5,139.0,0.0,29.1,2.0,0.0,0
19.5,159.0,0.0,20.6,2.0,6.4,0
35.1,340.0,0.0,19.7,1.0,17.0,1
22.2,173.0,0.0,17.1,2.0,4.2,0
30.4,272.0,0.0,1.0,1.0,9.9,1
10.8,218.0,0.0,11.7,3.0,22.4,0
43.3,194.0,5.0,14.2,1.0,25.4,0
47.5,283.0,0.0,13.7,0.0,4.7,0
52.4,79.0,3.0,25.2,1.0,33.5,1
54.2,274.0,0.0,18.9,0.0,5.7,0
16.6,226.0,0.0,20.9,2.0,0.0,0
23.7,182.0,0.0,24.6,2.0,3.5,0
47.9,5.0,1.0,15.3,1.0,0.0,0
58.0,225.0,0.0,12.3,0.0,3.0,0
60.2,193.0,1.0,28.6,0.0,19.7,0
46.3,28.0,2.0,15.3,1.0,0.0,0
38.1,25.0,1.0,16.4,2.0,2.2,0
33.2,256.0,0.0,33.3,1.0,0.0,0
59.8,296.0,0.0,18.1,0.0,2.1,0
29.1,216.0,0.0,17.9,2.0,9.9,1
36.0,105.0,1.0,21.3,2.0,7.8,0
11.1,199.0,0.0,29.6,3.0,42.6,0
21.7,256.0,0.0,26.3,2.0,8.9,1
31.6,1.0,2.0,19.8,2.0,30.1,1
46.5,148.0,3.0,16.4,1.0,27.0,0
50.4,261.0,0.0,17.8,0.0,0.0,0
28.5,106.0,1.0,28.1,2.0,3.9,0
43.2,245.0,1.0,33.3,1.0,6.4,0
21.1,209.0,0.0,20.5,2.0,4.1,0
49.0,106.0,3.0,22.0,1.0,30.1,1
43.4,167.0,4.0,10.0,1.0,13.9,1
53.0,222.0,0.0,17.4,0.0,0.0,0
27.9,200.0,0.0,3.4,2.0,21.5,1
50.7,116.0,3.0,12.6,1.0,29.2,1
9.9,223.0,0.0,14.1,3.0,25.3,0
40.3,248.0,0.0,17.4,1.0,1.8,0
57.5,302.0,6.0,13.6,0.0,0.0,1
22.9,144.0,0.0,15.5,2.0,7.2,0
25.1,116.0,1.0,17.4,2.0,30.8,0
38.9,258.0,0.0,20.4,1.0,4.7,0
36.9,25.0,0.0,11.3,2.0,0.0,0
66.4,174.0,4.0,36.8,0.0,22.2,1
29.5,135.0,0.0,20.8,2.0,6.9,0
32.5,231.0,0.0,12.3,1.0,3.5,1
41.2,223.0,0.0,11.9,1.0,0.0,0
34.4,212.0,4.0,21.5,1.0,16.5,0
50.4,176.0,0.0,37.3,1.0,0.0,0
65.5,246.0,0.0,32.5,0.0,19.2,0
63.0,316.0,0.0,10.0,0.0,0.0,0
4.0,79.0,0.0,28.2,4.0,8.8,1
44.6,259.0,0.0,24.4,1.0,2.4,0
25.7,103.0,2.0,9.8,2.0,33.7,0
8.7,86.0,0.0,20.5,3.0,6.9,1
28.3,130.0,0.0,27.1,2.0,3.4,0
36.4,123.0,0.0,13.0,1.0,0.0,0
17.2,201.0,2.0,26.5,2.0,0.0,1
50.6,268.0,0.0,18.5,0.0,0.0,0
55.1,45.0,2.0,27.4,1.0,36.8,1
45.0,24.0,1.0,21.0,1.0,0.0,0
39.8,33.0,1.0,19.8,2.0,0.0,0
28.7,122.0,1.0,25.0,2.0,14.0,0
52.8,261.0,0.0,27.2,0.0,0.0,0
36.9,95.0,2.0,20.1,2.0,25.9,0
67.7,252.0,0.0,21.6,0.0,0.0,0
72.5,292.0,0.0,21.4,0.0,3.7,1
13.5,239.0,0.0,18.6,2.0,9.0,0
47.6,24.0,3.0,21.0,1.0,36.9,1
38.4,78.0,3.0,3.8,2.0,24.0,1
40.7,85.0,3.0,7.2,1.0,20.5,1
27.5,129.0,0.0,26.7,2.0,0.0,0
41.9,155.0,3.0,17.5,1.0,24.6,1
33.2,287.0,0.0,23.4,1.0,0.0,0
36.8,207.0,2.0,21.2,1.0,0.0,0
57.9,242.0,0.0,16.2,0.0,3.7,0
36.9,55.0,3.0,13.7,2.0,22.9,1
34.8,59.0,1.0,18.8,2.0,0.0,0
66.8,304.0,0.0,29.9,0.0,0.0,0
9.2,226.0,0.0,15.9,3.0,23.3,0
54.7,230.0,1.0,5.3,0.0,0.5,0
57.8,206.0,1.0,32.0,0.0,9.7,0
29.9,145.0,0.0,23.1,2.0,0.0,0
57.9,227.0,5.0,23.9,0.0,13.8,1
31.6,87.0,1.0,3.6,2.0,19.6,0
36.9,333.0,0.0,10.4,1.0,23.7,1
47.7,165.0,4.0,30.2,1.0,22.8,1
37.5,242.0,0.0,31.8,1.0,0.0,0
51.4,240.0,2.0,12.1,0.0,15.5,0
36.2,65.0,0.0,32.3,2.0,0.0,0
59.3,317.0,3.0,9.1,0.0,6.2,1
16.4,184.0,0.0,29.8,2.0,2.4,0
17.7,196.0,0.0,18.3,2.0,21.7,0
10.8,190.0,0.0,16.3,3.0,38.1,0
63.5,210.0,1.0,7.8,0.0,14.6,0
23.2,339.0,0.0,21.7,1.0,12.9,1
50.7,1.0,2.0,10.0,1.0,0.0,1
39.2,59.0,0.0,18.2,2.0,0.0,0
20.6,148.0,0.0,19.9,2.0,26.8,0
0.0,273.0,0.0,12.7,3.0,13.9,0
51.1,66.0,2.0,10.7,1.0,0.0,0
79.6,241.0,0.0,28.1,0.0,0.0,0
10.9,283.0,0.0,13.7,2.0,4.4,0
33.7,155.0,1.0,9.4,1.0,0.0,0
48.0,1.0,2.0,22.1,1.0,0.0,0
57.5,126.0,4.0,17.9,0.0,38.9,1
48.5,66.0,2.0,23.3,1.0,9.1,0
26.0,163.0,0.0,8.0,2.0,7.6,0
35.6,100.0,1.0,21.1,2.0,1.3,0
29.3,203.0,1.0,20.9,1.0,2.2,0
39.5,295.0,0.0,22.8,1.0,6.6,0
20.7,156.0,0.0,23.0,2.0,2.6,1
17.3,211.0,0.0,22.3,2.0,18.6,0
38.0,93.0,2.0,28.6,1.0,0.2,0
39.6,322.0,0.0,30.2,1.0,14.5,1
23.9,208.0,1.0,20.1,2.0,0.0,1
40.9,78.0,1.0,12.4,1.0,0.0,0
31.7,121.0,0.0,28.8,2.0,0.0,0
29.9,150.0,0.0,7.2,2.0,1.3,1
14.8,116.0,1.0,9.0,2.0,0.0,1
34.6,134.0,1.0,22.3,1.0,0.0,0
23.9,191.0,2.0,22.4,2.0,0.0,1
26.2,196.0,0.0,18.8,2.0,0.0,0
28.5,222.0,1.0,21.4,1.0,0.0,1
32.2,273.0,4.0,23.0,1.0,0.0,1
43.0,344.0,0.0,10.0,0.0,14.9,1
33.9,102.0,2.0,13.9,2.0,11.3,0
45.9,273.0,1.0,17.5,0.0,0.0,0
55.7,176.0,2.0,34.2,0.0,4.3,0
48.2,215.0,4.0,5.2,0.0,11.7,1
15.4,237.0,0.0,40.7,2.0,21.8,0
28.6,243.0,4.0,21.7,1.0,20.4,0
33.7,1.0,3.0,16.5,3.0,39.6,1
51.7,295.0,7.0,22.7,0.0,0.0,1
57.8,273.0,0.0,31.9,0.0,6.2,0
31.4,107.0,0.0,28.9,2.0,0.0,0
80.7,240.0,0.0,30.1,0.0,0.0,0
39.3,235.0,2.0,14.0,1.0,8.2,0
48.4,1.0,2.0,18.1,1.0,5.4,0
25.4,129.0,1.0,23.1,2.0,19.5,0
34.2,71.0,1.0,26.4,2.0,19.1,0
45.4,233.0,0.0,5.3,1.0,0.0,0
27.1,138.0,1.0,26.6,2.0,15.7,0
58.6,222.0,5.0,32.4,0.0,44.6,0
15.9,240.0,0.0,29.6,2.0,0.0,0
40.2,213.0,2.0,13.1,1.0,15.0,0
15.7,188.0,0.0,12.3,2.0,2.7,0
84.0,215.0,0.0,22.7,0.0,0.0,0
69.3,237.0,0.0,20.6,0.0,0.0,0
22.2,171.0,0.0,19.0,2.0,24.3,0
51.7,239.0,0.0,10.5,0.0,0.4,0
50.9,1.0,3.0,9.3,1.0,5.6,0
59.4,201.0,1.0,33.4,0.0,19.9,0
30.9,121.0,1.0,11.7,2.0,15.4,0
47.4,188.0,2.0,19.6,1.0,6.4,0
17.2,206.0,2.0,18.3,2.0,3.9,1
35.8,46.0,0.0,27.1,2.0,0.0,0
54.1,254.0,1.0,17.3,0.0,19.6,0
34.5,234.0,3.0,16.2,1.0,12.3,0
27.3,13.0,2.0,29.8,3.0,31.1,1
40.0,102.0,2.0,15.8,1.0,0.1,0
51.3,201.0,3.0,9.4,0.0,34.5,0
25.4,170.0,0.0,12.7,2.0,0.7,0
8.0,175.0,0.0,18.6,3.0,8.7,1
23.9,49.0,0.0,10.6,3.0,0.0,1
58.5,247.0,0.0,30.7,0.0,0.0,0
61.2,104.0,2.0,18.9,0.0,35.6,1
37.0,147.0,2.0,32.5,1.0,3.4,0
38.6,88.0,0.0,9.3,1.0,0.0,0
45.3,243.0,0.0,28.5,1.0,10.6,0
56.8,1.0,4.0,22.1,1.0,3.0,0
34.2,128.0,1.0,4.2,2.0,4.9,0
26.6,253.0,1.0,26.3,1.0,0.0,0
46.7,300.0,0.0,16.9,0.0,0.0,0
31.3,61.0,1.0,23.4,2.0,5.1,0
35.9,244.0,2.0,13.5,1.0,0.0,1
41.5,78.0,2.0,28.2,1.0,30.7,1
48.1,240.0,1.0,13.9,0.0,5.6,0
19.3,102.0,1.0,24.6,2.0,6.1,1
41.1,37.0,1.0,23.2,2.0,0.0,0
55.2,165.0,2.0,20.0,0.0,3.1,0
53.5,47.0,3.0,19.6,1.0,35.3,1
67.2,220.0,1.0,30.7,0.0,13.2,0
40.4,62.0,3.0,17.3,1.0,16.6,0
33.7,287.0,0.0,20.9,1.0,0.0,0
25.5,268.0,0.0,28.0,1.0,1.8,0
31.4,202.0,4.0,21.2,1.0,0.0,1
45.6,278.0,1.0,20.2,0.0,16.3,0
35.5,108.0,0.0,16.4,2.0,0.0,0
53.0,198.0,2.0,10.0,0.0,9.9,0
38.8,194.0,0.0,5.7,1.0,0.0,0
54.1,157.0,3.0,25.5,0.0,23.5,1
34.2,266.0,0.0,35.5,1.0,10.6,1
24.3,94.0,1.0,7.3,2.0,25.0,1
39.7,202.0,3.0,5.5,1.0,23.1,0
41.7,48.0,4.0,18.2,1.0,23.0,1
51.6,273.0,0.0,26.8,0.0,6.9,0
48.8,226.0,4.0,16.7,0.0,9.9,1
64.7,271.0,0.0,13.1,0.0,6.5,0
45.8,72.0,2.0,25.0,1.0,30.6,1
54.2,270.0,2.0,24.4,0.0,22.6,0
50.1,30.0,2.0,10.1,1.0,0.0,0
43.9,167.0,2.0,17.8,1.0,7.5,0
63.1,249.0,0.0,24.2,0.0,3.0,0
55.9,1.0,3.0,25.8,1.0,0.0,0
45.2,215.0,2.0,26.9,1.0,16.7,0
21.5,129.0,0.0,15.5,2.0,16.7,0
45.0,267.0,2.0,11.8,0.0,18.0,0
15.2,188.0,0.0,25.1,2.0,23.4,0
66.7,201.0,0.0,17.5,0.0,0.0,0
61.1,253.0,0.0,18.5,0.0,3.8,0
42.0,46.0,2.0,29.0,2.0,17.7,0
21.9,160.0,1.0,14.5,2.0,22.0,0
58.6,253.0,0.0,8.3,0.0,0.0,0
25.3,178.0,0.0,19.6,2.0,4.1,1
27.5,255.0,0.0,18.6,1.0,1.7,1
61.1,148.0,1.0,17.7,0.0,2.2,0
58.5,50.0,3.0,17.9,1.0,34.9,1
24.7,134.0,0.0,35.9,2.0,0.0,0
19.2,179.0,1.0,28.5,2.0,0.0,1
35.0,75.0,2.0,26.8,2.0,21.7,0
25.8,153.0,1.0,26.2,2.0,25.3,0
31.9,226.0,1.0,12.4,1.0,0.0,1
29.6,177.0,0.0,19.6,2.0,15.3,1
42.4,99.0,4.0,43.8,1.0,16.2,1
58.0,223.0,0.0,14.9,0.0,0.0,0
45.3,83.0,3.0,10.2,1.0,15.6,0
30.1,202.0,1.0,3.5,1.0,4.9,0
45.8,117.0,4.0,16.5,1.0,22.4,1
45.5,229.0,0.0,19.7,1.0,7.8,0
40.6,67.0,2.0,27.3,1.0,6.6,0
15.2,157.0,0.0,15.1,3.0,30.2,0
51.6,379.0,0.0,14.6,0.0,25.8,1
39.4,221.0,4.0,23.8,1.0,17.2,0
77.0,253.0,0.0,23.3,0.0,7.6,0
39.5,171.0,8.0,19.0,1.0,46.1,0
62.4,269.0,0.0,6.6,0.0,8.7,0
56.5,213.0,5.0,26.3,0.0,13.4,1
18.5,173.0,0.0,25.5,2.0,15.8,0
56.3,229.0,0.0,24.3,0.0,8.5,0
26.9,172.0,0.0,21.5,2.0,6.6,0
42.1,351.0,0.0,26.3,0.0,18.4,1
30.3,124.0,0.0,13.1,2.0,5.3,0
21.6,174.0,0.0,18.8,2.0,0.0,0
55.1,213.0,2.0,39.2,0.0,20.2,0
29.7,198.0,0.0,13.9,1.0,0.0,0
73.3,233.0,0.0,33.7,0.0,15.1,0
28.9,211.0,0.0,23.4,2.0,6.7,0
64.6,277.0,1.0,20.3,0.0,12.0,0
58.8,137.0,4.0,20.2,0.0,28.4,1
42.0,46.0,1.0,11.8,1.0,0.0,0
51.5,1.0,3.0,23.7,1.0,0.0,0
18.6,201.0,0.0,8.8,2.0,19.9,0
36.1,79.0,0.0,27.5,2.0,0.0,0
29.0,205.0,1.0,18.6,1.0,5.5,0
22.2,267.0,0.0,18.6,2.0,8.4,1
33.9,32.0,2.0,21.4,2.0,37.1,1
60.0,206.0,0.0,28.6,0.0,5.7,0
33.0,249.0,3.0,26.5,1.0,17.0,0
53.5,91.0,2.0,30.1,1.0,38.1,1
29.9,154.0,0.0,27.4,2.0,0.0,0
18.5,145.0,3.0,18.4,2.0,0.0,1
73.7,98.0,3.0,20.2,0.0,48.8,1
21.4,97.0,0.0,29.3,3.0,5.8,0
42.2,214.0,0.0,25.2,1.0,0.0,0
39.8,45.0,1.0,13.8,2.0,0.0,0
43.9,303.0,0.0,17.0,0.0,0.0,0
40.0,87.0,2.0,26.2,1.0,5.0,0
36.7,291.0,0.0,14.0,1.0,13.2,1
31.1,160.0,1.0,15.2,2.0,7.5,0
69.1,169.0,3.0,16.9,0.0,18.2,0
37.2,48.0,2.0,27.5,2.0,19.2,0
35.8,245.0,5.0,15.3,1.0,25.4,0
27.3,107.0,0.0,16.4,2.0,0.0,0
60.9,178.0,4.0,18.8,0.0,18.3,1
51.9,169.0,4.0,30.6,0.0,12.5,1
32.3,164.0,2.0,19.3,1.0,2.6,0
58.7,214.0,2.0,27.8,0.0,9.9,0
51.5,93.0,4.0,1.0,1.0,27.5,1
22.4,162.0,0.0,15.7,2.0,0.0,0
62.8,251.0,0.0,25.6,0.0,2.2,0
0.0,8.0,0.0,24.2,5.0,6.8,1
38.3,231.0,1.0,23.2,1.0,0.0,0
22.6,133.0,0.0,13.0,2.0,27.6,1
60.0,224.0,0.0,15.7,0.0,0.0,0
70.0,238.0,0.0,30.3,0.0,8.4,0
4.7,203.0,3.0,10.9,3.0,5.7,0
27.7,243.0,0.0,29.7,2.0,16.5,1
59.1,230.0,2.0,32.6,0.0,17.9,0
20.7,245.0,0.0,24.1,2.0,32.4,1
47.5,99.0,4.0,16.5,1.0,18.0,1
35.3,245.0,3.0,15.0,1.0,5.4,1
35.7,75.0,2.0,18.3,2.0,14.7,0
70.0,232.0,1.0,24.5,0.0,15.0,0
67.6,243.0,1.0,24.8,0.0,20.9,0
28.9,95.0,0.0,30.4,2.0,5.6,0
33.1,83.0,4.0,27.8,2.0,12.6,1
12.2,154.0,0.0,23.5,3.0,7.8,1
69.5,225.0,5.0,23.9,0.0,20.8,1
47.8,139.0,1.0,13.7,1.0,3.5,0
24.3,163.0,1.0,19.0,2.0,26.3,0
55.8,66.0,1.0,23.2,1.0,45.8,1
40.8,293.0,0.0,27.3,1.0,2.2,0
37.6,115.0,1.0,33.4,1.0,0.0,0
41.7,37.0,2.0,10.0,2.0,9.4,0
83.3,197.0,0.0,20.9,0.0,13.2,0
26.8,123.0,0.0,16.2,2.0,3.9,0
24.7,130.0,1.0,40.2,2.0,22.0,0
50.1,195.0,6.0,15.8,0.0,8.2,1
40.6,237.0,0.0,16.3,1.0,1.0,0
24.1,171.0,0.0,11.5,2.0,14.6,1
33.0,273.0,1.0,28.4,1.0,5.4,0
53.9,173.0,5.0,33.1,0.0,18.2,1
55.0,227.0,1.0,17.7,0.0,10.6,0
41.5,71.0,2.0,17.3,1.0,9.1,0
32.5,96.0,0.0,34.0,2.0,0.0,0
35.8,117.0,0.0,16.2,2.0,0.0,0
20.0,202.0,0.0,22.8,2.0,23.5,0
35.2,189.0,0.0,11.7,1.0,11.0,1
21.1,198.0,0.0,33.1,2.0,1.4,0
41.3,308.0,0.0,16.4,1.0,17.2,1
33.5,1.0,2.0,26.8,2.0,31.6,1
22.4,162.0,0.0,27.8,2.0,25.9,0
43.0,54.0,3.0,22.7,1.0,11.8,0
24.7,100.0,1.0,11.0,2.0,25.8,0
26.9,201.0,0.0,7.7,2.0,11.6,1
34.3,106.0,0.0,11.1,2.0,0.0,1
34.8,105.0,1.0,18.9,2.0,8.5,0
42.7,42.0,2.0,1.0,1.0,0.0,0
24.4,124.0,0.0,20.3,2.0,0.0,0
12.7,183.0,0.0,16.5,3.0,11.9,0
64.3,240.0,0.0,15.9,0.0,0.0,0
50.8,184.0,4.0,13.2,0.0,18.9,1
49.1,410.0,2.0,18.2,0.0,12.7,1
46.2,196.0,3.0,22.6,1.0,13.4,0
31.7,110.0,1.0,14.5,2.0,3.0,0
42.8,306.0,0.0,20.5,1.0,0.0,0
47.0,256.0,0.0,23.5,0.0,0.0,0
18.2,154.0,0.0,27.7,2.0,5.8,0
72.0,241.0,1.0,23.9,0.0,13.9,0
53.8,263.0,1.0,23.3,0.0,12.5,0
48.9,164.0,3.0,11.0,1.0,14.9,0
49.4,307.0,0.0,26.8,0.0,0.0,0
61.9,214.0,4.0,24.6,0.0,23.1,1
37.2,252.0,3.0,6.8,1.0,23.0,0
33.7,13.0,2.0,1.0,2.0,37.0,1
6.0,244.0,0.0,20.2,3.0,35.4,0
55.8,134.0,4.0,18.5,0.0,28.1,1
9.7,229.0,0.0,10.3,3.0,0.3,0
45.5,82.0,3.0,21.8,1.0,29.6,1
15.7,212.0,0.0,19.7,3.0,11.7,1
56.5,258.0,0.0,13.1,0.0,0.0,0
34.7,102.0,0.0,19.5,2.0,0.0,0
14.9,153.0,0.0,28.3,3.0,7.3,1
18.2,157.0,0.0,23.1,2.0,3.1,0
56.4,1.0,3.0,28.3,1.0,2.2,0
61.9,173.0,5.0,18.9,0.0,15.3,1
32.3,248.0,0.0,24.0,1.0,9.3,1
49.5,12.0,2.0,26.7,1.0,0.0,0
49.2,139.0,3.0,9.3,1.0,31.2,1
45.5,302.0,1.0,29.7,0.0,8.6,1
33.2,37.0,2.0,18.8,2.0,35.7,1
60.2,233.0,1.0,2.4,0.0,14.9,0
17.7,171.0,0.0,18.9,2.0,20.3,0
32.0,50.0,1.0,22.0,2.0,8.7,0
38.7,116.0,2.0,24.5,1.0,5.0,0
36.0,76.0,0.0,23.4,2.0,0.0,0
35.1,102.0,2.0,14.8,2.0,16.2,1
38.3,212.0,6.0,3.8,1.0,0.0,1
47.5,220.0,2.0,23.3,0.0,9.3,0
35.3,82.0,1.0,22.7,2.0,0.0,0
55.1,262.0,0.0,24.1,0.0,0.0,0
57.6,229.0,0.0,19.3,0.0,0.0,0
17.3,235.0,0.0,30.9,2.0,2.2,0
45.1,275.0,0.0,26.5,0.0,0.0,0
52.7,142.0,3.0,16.9,1.0,28.6,1
34.0,62.0,0.0,26.8,2.0,0.0,0
55.0,121.0,3.0,21.7,1.0,35.6,1
39.9,199.0,0.0,17.1,1.0,0.9,0
44.3,244.0,2.0,28.0,0.0,14.1,0
30.9,109.0,1.0,23.0,2.0,16.3,0
34.2,135.0,1.0,18.8,2.0,8.6,0
13.4,114.0,0.0,35.5,3.0,12.3,1
41.7,357.0,2.0,23.7,0.0,9.3,1
43.5,220.0,2.0,9.8,1.0,30.5,0
57.1,470.0,0.0,26.2,0.0,25.6,1
40.5,194.0,2.0,8.2,1.0,0.0,0
45.0,223.0,0.0,26.5,1.0,0.0,0
51.1,172.0,1.0,10.8,0.0,10.1,0
24.1,147.0,0.0,20.8,2.0,12.8,0
27.7,311.0,0.0,20.8,1.0,27.8,1
35.2,180.0,0.0,13.9,1.0,0.0,1
39.5,235.0,2.0,19.9,1.0,11.9,0
55.6,246.0,2.0,20.0,0.0,22.3,0
66.8,231.0,0.0,11.6,0.0,5.1,0
41.9,231.0,1.0,13.8,1.0,12.6,0
23.3,155.0,2.0,28.4,2.0,36.5,0
50.6,235.0,1.0,24.9,0.0,8.9,0
56.6,250.0,0.0,28.4,0.0,0.0,0
65.4,260.0,2.0,1.0,0.0,19.3,0
56.0,181.0,4.0,40.2,0.0,24.4,1
67.7,239.0,0.0,6.6,0.0,0.3,0
37.7,294.0,0.0,19.7,1.0,0.0,0
48.2,244.0,1.0,21.1,0.0,0.0,1
26.3,162.0,1.0,27.4,2.0,10.8,0
44.6,194.0,1.0,15.4,1.0,3.1,0
42.6,186.0,1.0,11.7,1.0,4.2,0
29.1,115.0,0.0,10.3,2.0,14.2,0
38.5,229.0,1.0,37.5,1.0,8.1,0
15.6,206.0,0.0,10.9,2.0,0.0,0
41.0,355.0,0.0,18.0,0.0,10.0,1
20.1,215.0,1.0,12.1,2.0,0.0,1
60.6,257.0,0.0,16.0,0.0,10.6,0
15.6,68.0,0.0,31.5,3.0,0.0,1
39.1,304.0,0.0,19.9,1.0,13.5,1
72.6,224.0,0.0,13.9,0.0,13.2,0
75.7,252.0,0.0,8.4,0.0,0.0,0
58.7,263.0,0.0,14.3,0.0,0.0,0
53.3,212.0,0.0,18.8,0.0,1.0,0
16.9,220.0,0.0,13.7,2.0,0.0,0
35.7,91.0,0.0,13.5,2.0,0.0,1
21.2,139.0,0.0,24.2,2.0,14.2,0
43.4,220.0,0.0,15.8,1.0,0.0,0
25.9,158.0,0.0,19.1,2.0,9.0,1
43.0,44.0,2.0,25.9,2.0,32.9,1
66.3,183.0,0.0,22.8,0.0,0.0,0
48.9,273.0,0.0,9.2,0.0,0.8,0
20.9,222.0,0.0,22.5,2.0,0.0,0
40.4,33.0,2.0,12.7,2.0,18.4,1
64.6,230.0,2.0,12.4,0.0,12.5,0
31.4,293.0,0.0,17.7,1.0,0.0,0
0.0,1.0,0.0,24.3,4.0,0.0,1
45.8,78.0,2.0,33.9,1.0,0.0,0
40.0,272.0,0.0,15.0,1.0,9.9,0
38.4,312.0,0.0,28.1,1.0,16.5,1
0.0,34.0,0.0,14.1,4.0,0.0,1
65.5,282.0,2.0,29.3,0.0,24.1,0
43.2,36.0,1.0,20.1,1.0,0.0,0
23.9,67.0,1.0,17.8,3.0,29.8,0
53.2,208.0,5.0,25.1,0.0,11.9,1
25.0,402.0,1.0,26.1,1.0,14.5,1
29.4,113.0,1.0,18.1,2.0,4.8,0
68.5,243.0,4.0,14.1,0.0,18.9,1
58.8,131.0,2.0,11.9,0.0,29.2,1
43.0,270.0,0.0,19.8,1.0,0.0,0
46.1,57.0,1.0,24.4,1.0,0.0,0
29.0,125.0,0.0,32.0,2.0,1.7,0
63.5,263.0,0.0,29.3,0.0,0.0,0
54.4,264.0,0.0,19.4,0.0,1.3,0
40.1,232.0,0.0,15.4,1.0,0.0,0
41.2,97.0,4.0,20.2,1.0,19.6,1
46.4,215.0,3.0,24.2,0.0,0.0,0
50.4,200.0,3.0,15.2,0.0,26.8,0
36.1,91.0,2.0,25.2,2.0,21.3,0
38.7,247.0,0.0,34.7,1.0,0.0,0
41.9,68.0,1.0,24.6,1.0,0.0,0
32.4,168.0,0.0,23.5,2.0,5.8,1
13.6,254.0,2.0,19.4,2.0,0.0,1
41.4,44.0,2.0,22.5,2.0,9.9,0
61.3,264.0,0.0,40.6,0.0,0.0,0
42.3,303.0,5.0,22.4,0.0,0.0,1
41.1,3.0,1.0,11.2,2.0,0.0,0
46.5,150.0,3.0,15.9,1.0,17.4,0
35.0,61.0,3.0,21.5,2.0,18.5,1
30.9,227.0,0.0,39.2,1.0,0.0,0
61.0,459.0,0.0,17.7,0.0,12.9,1
65.0,239.0,0.0,16.8,0.0,11.9,0
57.9,244.0,1.0,26.1,0.0,13.8,0
23.9,215.0,0.0,17.0,2.0,0.0,1
25.6,271.0,2.0,24.2,1.0,10.6,1
39.1,394.0,2.0,2.6,0.0,15.8,1
15.4,167.0,0.0,26.3,3.0,20.4,0
47.4,439.0,4.0,23.5,0.0,9.6,1
19.0,204.0,0.0,10.9,2.0,0.0,0
23.8,177.0,0.0,24.5,2.0,0.0,0
53.4,243.0,6.0,24.8,0.0,0.0,1
57.4,77.0,3.0,25.3,1.0,34.0,1
27.1,222.0,3.0,24.9,1.0,0.0,1
38.1,233.0,2.0,26.9,1.0,8.1,0
25.8,154.0,0.0,21.4,2.0,0.0,1
35.7,117.0,1.0,22.9,1.0,0.0,0
12.8,194.0,0.0,15.5,3.0,3.5,0
35.8,244.0,0.0,16.3,1.0,4.3,0
15.2,105.0,5.0,22.7,2.0,0.0,1
33.9,64.0,0.0,6.4,2.0,0.0,0
46.8,212.0,1.0,32.4,1.0,11.2,0
34.0,145.0,2.0,33.0,1.0,16.6,0
57.8,246.0,3.0,23.6,0.0,29.2,0
